ageband,year,pop,rate,ratelow,rateupp,deaths,people,percent
Total,1959,Male Maori,25.28,5.82,44.73,7,78460,8.92e-05
00-04,1959,Male Maori,0,0,0,0,15130,0
05-09,1959,Male Maori,0,0,0,0,12470,0
10-14,1959,Male Maori,0,0,0,0,9870,0
15-19,1959,Male Maori,0,0,0,0,8150,0
20-24,1959,Male Maori,0,0,0,0,6540,0
25-29,1959,Male Maori,0,0,0,0,5570,0
30-34,1959,Male Maori,0,0,0,0,4680,0
35-39,1959,Male Maori,0,0,0,0,3590,0
40-44,1959,Male Maori,32.26,0,95.48,1,3100,0.000322581
45-49,1959,Male Maori,0,0,0,0,2730,0
50-54,1959,Male Maori,0,0,0,0,2240,0
55-59,1959,Male Maori,64.52,0,190.97,1,1550,0.000645161
60-64,1959,Male Maori,176.99,0,422.29,2,1130,0.001769912
65-69,1959,Male Maori,270.27,0,644.85,2,740,0.002702703
70-74,1959,Male Maori,0,0,0,0,490,0
75-79,1959,Male Maori,370.37,0,1096.3,1,270,0.003703704
80+,1959,Male Maori,0,0,0,0,210,0
Total,1960,Male Maori,26.22,6.73,45.7,8,81230,9.85e-05
00-04,1960,Male Maori,0,0,0,0,15900,0
05-09,1960,Male Maori,0,0,0,0,12880,0
10-14,1960,Male Maori,0,0,0,0,10350,0
15-19,1960,Male Maori,0,0,0,0,8320,0
20-24,1960,Male Maori,0,0,0,0,6820,0
25-29,1960,Male Maori,0,0,0,0,5670,0
30-34,1960,Male Maori,0,0,0,0,4860,0
35-39,1960,Male Maori,0,0,0,0,3700,0
40-44,1960,Male Maori,0,0,0,0,3160,0
45-49,1960,Male Maori,108.7,0,231.7,3,2760,0.001086957
50-54,1960,Male Maori,42.55,0,125.96,1,2350,0.000425532
55-59,1960,Male Maori,0,0,0,0,1590,0
60-64,1960,Male Maori,84.75,0,250.85,1,1180,0.000847458
65-69,1960,Male Maori,133.33,0,394.67,1,750,0.001333333
70-74,1960,Male Maori,200,0,592,1,500,0.002
75-79,1960,Male Maori,384.62,0,1138.46,1,260,0.003846154
80+,1960,Male Maori,0,0,0,0,180,0
Total,1961,Male Maori,22.88,5.67,40.09,8,85170,9.39e-05
00-04,1961,Male Maori,0,0,0,0,16850,0
05-09,1961,Male Maori,0,0,0,0,13660,0
10-14,1961,Male Maori,0,0,0,0,11060,0
15-19,1961,Male Maori,0,0,0,0,8250,0
20-24,1961,Male Maori,0,0,0,0,7120,0
25-29,1961,Male Maori,16.64,0,49.25,1,6010,0.000166389
30-34,1961,Male Maori,0,0,0,0,5050,0
35-39,1961,Male Maori,25.32,0,74.94,1,3950,0.000253165
40-44,1961,Male Maori,30.67,0,90.8,1,3260,0.000306748
45-49,1961,Male Maori,35.21,0,104.23,1,2840,0.000352113
50-54,1961,Male Maori,0,0,0,0,2420,0
55-59,1961,Male Maori,0,0,0,0,1690,0
60-64,1961,Male Maori,81.97,0,242.62,1,1220,0.000819672
65-69,1961,Male Maori,246.91,0,589.12,2,810,0.002469136
70-74,1961,Male Maori,0,0,0,0,500,0
75-79,1961,Male Maori,344.83,0,1020.69,1,290,0.003448276
80+,1961,Male Maori,0,0,0,0,190,0
Total,1962,Male Maori,20.48,2.2,38.76,6,89120,6.73e-05
00-04,1962,Male Maori,0,0,0,0,17620,0
05-09,1962,Male Maori,0,0,0,0,14430,0
10-14,1962,Male Maori,0,0,0,0,11780,0
15-19,1962,Male Maori,0,0,0,0,8340,0
20-24,1962,Male Maori,0,0,0,0,7370,0
25-29,1962,Male Maori,0,0,0,0,6350,0
30-34,1962,Male Maori,0,0,0,0,5290,0
35-39,1962,Male Maori,0,0,0,0,4190,0
40-44,1962,Male Maori,0,0,0,0,3410,0
45-49,1962,Male Maori,69.69,0,166.27,2,2870,0.000696864
50-54,1962,Male Maori,0,0,0,0,2490,0
55-59,1962,Male Maori,55.87,0,165.36,1,1790,0.000558659
60-64,1962,Male Maori,0,0,0,0,1280,0
65-69,1962,Male Maori,227.27,0,542.26,2,880,0.002272727
70-74,1962,Male Maori,0,0,0,0,490,0
75-79,1962,Male Maori,0,0,0,0,320,0
80+,1962,Male Maori,454.55,0,1345.45,1,220,0.004545455
Total,1963,Male Maori,35.12,11.94,58.3,10,92570,0.000108026
00-04,1963,Male Maori,0,0,0,0,18240,0
05-09,1963,Male Maori,0,0,0,0,15020,0
10-14,1963,Male Maori,0,0,0,0,12390,0
15-19,1963,Male Maori,0,0,0,0,8940,0
20-24,1963,Male Maori,0,0,0,0,7430,0
25-29,1963,Male Maori,0,0,0,0,6530,0
30-34,1963,Male Maori,0,0,0,0,5530,0
35-39,1963,Male Maori,0,0,0,0,4360,0
40-44,1963,Male Maori,28.33,0,83.85,1,3530,0.000283286
45-49,1963,Male Maori,34.6,0,102.42,1,2890,0.000346021
50-54,1963,Male Maori,0,0,0,0,2570,0
55-59,1963,Male Maori,0,0,0,0,1900,0
60-64,1963,Male Maori,298.51,5.97,591.04,4,1340,0.002985075
65-69,1963,Male Maori,0,0,0,0,900,0
70-74,1963,Male Maori,196.08,0,580.39,1,510,0.001960784
75-79,1963,Male Maori,1034.48,0,2205.11,3,290,0.010344828
80+,1963,Male Maori,0,0,0,0,200,0
Total,1964,Male Maori,30.65,11.36,49.94,11,96060,0.000114512
00-04,1964,Male Maori,0,0,0,0,18850,0
05-09,1964,Male Maori,0,0,0,0,15620,0
10-14,1964,Male Maori,0,0,0,0,12990,0
15-19,1964,Male Maori,0,0,0,0,9640,0
20-24,1964,Male Maori,0,0,0,0,7380,0
25-29,1964,Male Maori,0,0,0,0,6750,0
30-34,1964,Male Maori,17.42,0,51.57,1,5740,0.000174216
35-39,1964,Male Maori,21.98,0,65.05,1,4550,0.00021978
40-44,1964,Male Maori,0,0,0,0,3660,0
45-49,1964,Male Maori,0,0,0,0,2910,0
50-54,1964,Male Maori,74.91,0,178.72,2,2670,0.000749064
55-59,1964,Male Maori,102.04,0,243.46,2,1960,0.001020408
60-64,1964,Male Maori,0,0,0,0,1410,0
65-69,1964,Male Maori,222.22,0,530.21,2,900,0.002222222
70-74,1964,Male Maori,566.04,0,1206.57,3,530,0.005660377
75-79,1964,Male Maori,0,0,0,0,290,0
80+,1964,Male Maori,0,0,0,0,210,0
Total,1965,Male Maori,28.02,10.69,45.36,12,99570,0.000120518
00-04,1965,Male Maori,0,0,0,0,19680,0
05-09,1965,Male Maori,0,0,0,0,16520,0
10-14,1965,Male Maori,0,0,0,0,13500,0
15-19,1965,Male Maori,0,0,0,0,9930,0
20-24,1965,Male Maori,0,0,0,0,7390,0
25-29,1965,Male Maori,14.29,0,42.29,1,7000,0.000142857
30-34,1965,Male Maori,34.07,0,81.29,2,5870,0.000340716
35-39,1965,Male Maori,20.62,0,61.03,1,4850,0.000206186
40-44,1965,Male Maori,0,0,0,0,3720,0
45-49,1965,Male Maori,0,0,0,0,3020,0
50-54,1965,Male Maori,75.76,0,180.75,2,2640,0.000757576
55-59,1965,Male Maori,49.02,0,145.1,1,2040,0.000490196
60-64,1965,Male Maori,211.27,0,450.34,3,1420,0.002112676
65-69,1965,Male Maori,0,0,0,0,940,0
70-74,1965,Male Maori,392.16,0,935.66,2,510,0.003921569
75-79,1965,Male Maori,0,0,0,0,300,0
80+,1965,Male Maori,0,0,0,0,240,0
Total,1966,Male Maori,20.99,6.49,35.49,9,102690,8.76e-05
00-04,1966,Male Maori,0,0,0,0,20070,0
05-09,1966,Male Maori,0,0,0,0,17540,0
10-14,1966,Male Maori,0,0,0,0,14030,0
15-19,1966,Male Maori,0,0,0,0,10220,0
20-24,1966,Male Maori,0,0,0,0,7530,0
25-29,1966,Male Maori,0,0,0,0,7190,0
30-34,1966,Male Maori,0,0,0,0,5920,0
35-39,1966,Male Maori,19.46,0,57.59,1,5140,0.000194553
40-44,1966,Male Maori,0,0,0,0,3770,0
45-49,1966,Male Maori,94.34,0,201.09,3,3180,0.000943396
50-54,1966,Male Maori,78.43,0,187.13,2,2550,0.000784314
55-59,1966,Male Maori,0,0,0,0,2140,0
60-64,1966,Male Maori,143.88,0,343.3,2,1390,0.001438849
65-69,1966,Male Maori,0,0,0,0,990,0
70-74,1966,Male Maori,196.08,0,580.39,1,510,0.001960784
75-79,1966,Male Maori,0,0,0,0,310,0
80+,1966,Male Maori,0,0,0,0,210,0
Total,1967,Male Maori,21.02,2.85,39.19,7,105390,6.64e-05
00-04,1967,Male Maori,0,0,0,0,19720,0
05-09,1967,Male Maori,0,0,0,0,18320,0
10-14,1967,Male Maori,0,0,0,0,14540,0
15-19,1967,Male Maori,0,0,0,0,10930,0
20-24,1967,Male Maori,0,0,0,0,7740,0
25-29,1967,Male Maori,0,0,0,0,7280,0
30-34,1967,Male Maori,0,0,0,0,6090,0
35-39,1967,Male Maori,0,0,0,0,5250,0
40-44,1967,Male Maori,24.81,0,73.45,1,4030,0.000248139
45-49,1967,Male Maori,0,0,0,0,3180,0
50-54,1967,Male Maori,38.46,0,113.85,1,2600,0.000384615
55-59,1967,Male Maori,46.08,0,136.41,1,2170,0.000460829
60-64,1967,Male Maori,136.99,0,326.84,2,1460,0.001369863
65-69,1967,Male Maori,94.34,0,279.25,1,1060,0.000943396
70-74,1967,Male Maori,0,0,0,0,520,0
75-79,1967,Male Maori,0,0,0,0,290,0
80+,1967,Male Maori,476.19,0,1409.52,1,210,0.004761905
Total,1968,Male Maori,25.61,7.01,44.22,9,108030,8.33e-05
00-04,1968,Male Maori,0,0,0,0,19450,0
05-09,1968,Male Maori,0,0,0,0,18950,0
10-14,1968,Male Maori,0,0,0,0,15090,0
15-19,1968,Male Maori,0,0,0,0,11680,0
20-24,1968,Male Maori,0,0,0,0,7970,0
25-29,1968,Male Maori,0,0,0,0,7320,0
30-34,1968,Male Maori,0,0,0,0,6240,0
35-39,1968,Male Maori,0,0,0,0,5370,0
40-44,1968,Male Maori,0,0,0,0,4240,0
45-49,1968,Male Maori,0,0,0,0,3230,0
50-54,1968,Male Maori,37.59,0,111.28,1,2660,0.00037594
55-59,1968,Male Maori,91.74,0,218.89,2,2180,0.000917431
60-64,1968,Male Maori,196.08,0,417.96,3,1530,0.001960784
65-69,1968,Male Maori,183.49,0,437.79,2,1090,0.001834862
70-74,1968,Male Maori,0,0,0,0,530,0
75-79,1968,Male Maori,0,0,0,0,270,0
80+,1968,Male Maori,434.78,0,1286.96,1,230,0.004347826
Total,1969,Male Maori,17.78,0,35.86,5,110390,4.53e-05
00-04,1969,Male Maori,0,0,0,0,19350,0
05-09,1969,Male Maori,0,0,0,0,19270,0
10-14,1969,Male Maori,0,0,0,0,15700,0
15-19,1969,Male Maori,0,0,0,0,12380,0
20-24,1969,Male Maori,0,0,0,0,8240,0
25-29,1969,Male Maori,0,0,0,0,7240,0
30-34,1969,Male Maori,0,0,0,0,6480,0
35-39,1969,Male Maori,18.32,0,54.21,1,5460,0.00018315
40-44,1969,Male Maori,0,0,0,0,4420,0
45-49,1969,Male Maori,0,0,0,0,3280,0
50-54,1969,Male Maori,37.04,0,109.63,1,2700,0.00037037
55-59,1969,Male Maori,0,0,0,0,2170,0
60-64,1969,Male Maori,62.5,0,185,1,1600,0.000625
65-69,1969,Male Maori,0,0,0,0,1070,0
70-74,1969,Male Maori,0,0,0,0,530,0
75-79,1969,Male Maori,800,0,1908.74,2,250,0.008
80+,1969,Male Maori,0,0,0,0,250,0
Total,1970,Male Maori,23.7,5.66,41.73,8,112870,7.09e-05
00-04,1970,Male Maori,0,0,0,0,19450,0
05-09,1970,Male Maori,0,0,0,0,19340,0
10-14,1970,Male Maori,0,0,0,0,16320,0
15-19,1970,Male Maori,0,0,0,0,13000,0
20-24,1970,Male Maori,0,0,0,0,8680,0
25-29,1970,Male Maori,0,0,0,0,7090,0
30-34,1970,Male Maori,0,0,0,0,6690,0
35-39,1970,Male Maori,18.18,0,53.82,1,5500,0.000181818
40-44,1970,Male Maori,0,0,0,0,4660,0
45-49,1970,Male Maori,59.88,0,142.87,2,3340,0.000598802
50-54,1970,Male Maori,0,0,0,0,2820,0
55-59,1970,Male Maori,0,0,0,0,2200,0
60-64,1970,Male Maori,0,0,0,0,1670,0
65-69,1970,Male Maori,196.08,0,467.83,2,1020,0.001960784
70-74,1970,Male Maori,322.58,0,769.65,2,620,0.003225806
75-79,1970,Male Maori,384.62,0,1138.46,1,260,0.003846154
80+,1970,Male Maori,0,0,0,0,210,0
Total,1971,Male Maori,23.21,9.42,36.99,13,115730,0.00011233
00-04,1971,Male Maori,0,0,0,0,19560,0
05-09,1971,Male Maori,0,0,0,0,19570,0
10-14,1971,Male Maori,0,0,0,0,17190,0
15-19,1971,Male Maori,0,0,0,0,13050,0
20-24,1971,Male Maori,21.65,0,51.64,2,9240,0.00021645
25-29,1971,Male Maori,13.95,0,41.28,1,7170,0.00013947
30-34,1971,Male Maori,14.62,0,43.27,1,6840,0.000146199
35-39,1971,Male Maori,0,0,0,0,5720,0
40-44,1971,Male Maori,20.79,0,61.54,1,4810,0.0002079
45-49,1971,Male Maori,84.51,0,180.14,3,3550,0.00084507
50-54,1971,Male Maori,34.84,0,103.14,1,2870,0.000348432
55-59,1971,Male Maori,89.29,0,213.03,2,2240,0.000892857
60-64,1971,Male Maori,0,0,0,0,1720,0
65-69,1971,Male Maori,0,0,0,0,1060,0
70-74,1971,Male Maori,307.69,0,734.13,2,650,0.003076923
75-79,1971,Male Maori,0,0,0,0,300,0
80+,1971,Male Maori,0,0,0,0,190,0
Total,1972,Male Maori,18.53,0,37.71,4,119190,3.36e-05
00-04,1972,Male Maori,0,0,0,0,19590,0
05-09,1972,Male Maori,0,0,0,0,19760,0
10-14,1972,Male Maori,0,0,0,0,18210,0
15-19,1972,Male Maori,0,0,0,0,13240,0
20-24,1972,Male Maori,0,0,0,0,9800,0
25-29,1972,Male Maori,0,0,0,0,7490,0
30-34,1972,Male Maori,0,0,0,0,7020,0
35-39,1972,Male Maori,0,0,0,0,5950,0
40-44,1972,Male Maori,0,0,0,0,5020,0
45-49,1972,Male Maori,0,0,0,0,3750,0
50-54,1972,Male Maori,0,0,0,0,2930,0
55-59,1972,Male Maori,0,0,0,0,2240,0
60-64,1972,Male Maori,55.87,0,165.36,1,1790,0.000558659
65-69,1972,Male Maori,0,0,0,0,1160,0
70-74,1972,Male Maori,0,0,0,0,650,0
75-79,1972,Male Maori,303.03,0,896.97,1,330,0.003030303
80+,1972,Male Maori,769.23,0,1835.33,2,260,0.007692308
Total,1973,Male Maori,16.75,3.66,29.84,8,122250,6.54e-05
00-04,1973,Male Maori,0,0,0,0,19440,0
05-09,1973,Male Maori,0,0,0,0,19590,0
10-14,1973,Male Maori,0,0,0,0,18970,0
15-19,1973,Male Maori,0,0,0,0,14160,0
20-24,1973,Male Maori,0,0,0,0,10270,0
25-29,1973,Male Maori,0,0,0,0,7830,0
30-34,1973,Male Maori,13.97,0,41.34,1,7160,0.000139665
35-39,1973,Male Maori,16.47,0,48.76,1,6070,0.000164745
40-44,1973,Male Maori,0,0,0,0,5200,0
45-49,1973,Male Maori,50.89,0,121.42,2,3930,0.000508906
50-54,1973,Male Maori,32.57,0,96.42,1,3070,0.000325733
55-59,1973,Male Maori,0,0,0,0,2250,0
60-64,1973,Male Maori,54.05,0,160,1,1850,0.000540541
65-69,1973,Male Maori,0,0,0,0,1190,0
70-74,1973,Male Maori,144.93,0,428.99,1,690,0.001449275
75-79,1973,Male Maori,294.12,0,870.59,1,340,0.002941176
80+,1973,Male Maori,0,0,0,0,240,0
Total,1974,Male Maori,21.03,4.88,37.19,9,124840,7.21e-05
00-04,1974,Male Maori,0,0,0,0,19170,0
05-09,1974,Male Maori,0,0,0,0,19420,0
10-14,1974,Male Maori,0,0,0,0,19490,0
15-19,1974,Male Maori,0,0,0,0,15140,0
20-24,1974,Male Maori,0,0,0,0,10690,0
25-29,1974,Male Maori,0,0,0,0,8160,0
30-34,1974,Male Maori,0,0,0,0,7220,0
35-39,1974,Male Maori,0,0,0,0,6220,0
40-44,1974,Male Maori,18.55,0,54.92,1,5390,0.000185529
45-49,1974,Male Maori,48.9,0,116.67,2,4090,0.000488998
50-54,1974,Male Maori,31.45,0,93.08,1,3180,0.000314465
55-59,1974,Male Maori,44.84,0,132.74,1,2230,0.00044843
60-64,1974,Male Maori,103.63,0,247.25,2,1930,0.001036269
65-69,1974,Male Maori,0,0,0,0,1220,0
70-74,1974,Male Maori,140.85,0,416.9,1,710,0.001408451
75-79,1974,Male Maori,0,0,0,0,330,0
80+,1974,Male Maori,400,0,1184,1,250,0.004
Total,1975,Male Maori,22.97,5.14,40.81,9,127580,7.05e-05
00-04,1975,Male Maori,0,0,0,0,19230,0
05-09,1975,Male Maori,0,0,0,0,19600,0
10-14,1975,Male Maori,0,0,0,0,19920,0
15-19,1975,Male Maori,0,0,0,0,15660,0
20-24,1975,Male Maori,0,0,0,0,11220,0
25-29,1975,Male Maori,0,0,0,0,8620,0
30-34,1975,Male Maori,0,0,0,0,7070,0
35-39,1975,Male Maori,15.43,0,45.68,1,6480,0.000154321
40-44,1975,Male Maori,0,0,0,0,5410,0
45-49,1975,Male Maori,46.4,0,110.72,2,4310,0.000464037
50-54,1975,Male Maori,30.96,0,91.64,1,3230,0.000309598
55-59,1975,Male Maori,0,0,0,0,2320,0
60-64,1975,Male Maori,51.28,0,151.79,1,1950,0.000512821
65-69,1975,Male Maori,160,0,381.75,2,1250,0.0016
70-74,1975,Male Maori,0,0,0,0,720,0
75-79,1975,Male Maori,285.71,0,845.71,1,350,0.002857143
80+,1975,Male Maori,416.67,0,1233.33,1,240,0.004166667
Total,1976,Male Maori,19.53,3.61,35.45,8,130100,6.15e-05
00-04,1976,Male Maori,0,0,0,0,18960,0
05-09,1976,Male Maori,0,0,0,0,19950,0
10-14,1976,Male Maori,0,0,0,0,20090,0
15-19,1976,Male Maori,0,0,0,0,16250,0
20-24,1976,Male Maori,0,0,0,0,11790,0
25-29,1976,Male Maori,0,0,0,0,9120,0
30-34,1976,Male Maori,0,0,0,0,7010,0
35-39,1976,Male Maori,0,0,0,0,6700,0
40-44,1976,Male Maori,0,0,0,0,5440,0
45-49,1976,Male Maori,44.74,0,106.75,2,4470,0.000447427
50-54,1976,Male Maori,91.74,0,195.56,3,3270,0.000917431
55-59,1976,Male Maori,0,0,0,0,2460,0
60-64,1976,Male Maori,0,0,0,0,1910,0
65-69,1976,Male Maori,73.53,0,217.65,1,1360,0.000735294
70-74,1976,Male Maori,0,0,0,0,740,0
75-79,1976,Male Maori,250,0,740,1,400,0.0025
80+,1976,Male Maori,384.62,0,1138.46,1,260,0.003846154
Total,1977,Male Maori,18,1.48,34.53,6,132400,4.53e-05
00-04,1977,Male Maori,0,0,0,0,18020,0
05-09,1977,Male Maori,0,0,0,0,20010,0
10-14,1977,Male Maori,0,0,0,0,19950,0
15-19,1977,Male Maori,0,0,0,0,17380,0
20-24,1977,Male Maori,0,0,0,0,12410,0
25-29,1977,Male Maori,0,0,0,0,9540,0
30-34,1977,Male Maori,0,0,0,0,7280,0
35-39,1977,Male Maori,0,0,0,0,6750,0
40-44,1977,Male Maori,0,0,0,0,5660,0
45-49,1977,Male Maori,21.74,0,64.35,1,4600,0.000217391
50-54,1977,Male Maori,0,0,0,0,3480,0
55-59,1977,Male Maori,39.68,0,117.46,1,2520,0.000396825
60-64,1977,Male Maori,0,0,0,0,1920,0
65-69,1977,Male Maori,70.92,0,209.93,1,1410,0.00070922
70-74,1977,Male Maori,128.21,0,379.49,1,780,0.001282051
75-79,1977,Male Maori,232.56,0,688.37,1,430,0.002325581
80+,1977,Male Maori,416.67,0,1233.33,1,240,0.004166667
Total,1978,Male Maori,4.85,0.06,9.65,4,134900,2.97e-05
00-04,1978,Male Maori,0,0,0,0,17300,0
05-09,1978,Male Maori,0,0,0,0,19880,0
10-14,1978,Male Maori,0,0,0,0,19800,0
15-19,1978,Male Maori,0,0,0,0,18460,0
20-24,1978,Male Maori,0,0,0,0,13120,0
25-29,1978,Male Maori,0,0,0,0,10110,0
30-34,1978,Male Maori,0,0,0,0,7680,0
35-39,1978,Male Maori,29.72,0,70.9,2,6730,0.000297177
40-44,1978,Male Maori,0,0,0,0,5820,0
45-49,1978,Male Maori,21.23,0,62.85,1,4710,0.000212314
50-54,1978,Male Maori,26.88,0,79.57,1,3720,0.000268817
55-59,1978,Male Maori,0,0,0,0,2650,0
60-64,1978,Male Maori,0,0,0,0,1970,0
65-69,1978,Male Maori,0,0,0,0,1460,0
70-74,1978,Male Maori,0,0,0,0,800,0
75-79,1978,Male Maori,0,0,0,0,450,0
80+,1978,Male Maori,0,0,0,0,260,0
Total,1979,Male Maori,12.61,3.07,22.15,8,137500,5.82e-05
00-04,1979,Male Maori,0,0,0,0,16680,0
05-09,1979,Male Maori,0,0,0,0,19680,0
10-14,1979,Male Maori,0,0,0,0,19740,0
15-19,1979,Male Maori,0,0,0,0,19170,0
20-24,1979,Male Maori,0,0,0,0,13990,0
25-29,1979,Male Maori,0,0,0,0,10660,0
30-34,1979,Male Maori,0,0,0,0,8100,0
35-39,1979,Male Maori,14.81,0,43.85,1,6750,0.000148148
40-44,1979,Male Maori,33.39,0,79.66,2,5990,0.00033389
45-49,1979,Male Maori,41.24,0,98.39,2,4850,0.000412371
50-54,1979,Male Maori,0,0,0,0,3980,0
55-59,1979,Male Maori,0,0,0,0,2740,0
60-64,1979,Male Maori,97.56,0,232.77,2,2050,0.00097561
65-69,1979,Male Maori,0,0,0,0,1530,0
70-74,1979,Male Maori,0,0,0,0,820,0
75-79,1979,Male Maori,212.77,0,629.79,1,470,0.00212766
80+,1979,Male Maori,0,0,0,0,280,0
Total,1980,Male Maori,19.58,5.93,33.24,11,139000,7.91e-05
00-04,1980,Male Maori,0,0,0,0,16020,0
05-09,1980,Male Maori,0,0,0,0,19350,0
10-14,1980,Male Maori,0,0,0,0,19610,0
15-19,1980,Male Maori,0,0,0,0,19580,0
20-24,1980,Male Maori,0,0,0,0,14630,0
25-29,1980,Male Maori,0,0,0,0,11070,0
30-34,1980,Male Maori,11.78,0,34.86,1,8490,0.000117786
35-39,1980,Male Maori,15.02,0,44.44,1,6660,0.00015015
40-44,1980,Male Maori,32.1,0,76.59,2,6230,0.000321027
45-49,1980,Male Maori,0,0,0,0,4970,0
50-54,1980,Male Maori,0,0,0,0,4120,0
55-59,1980,Male Maori,69.69,0,166.27,2,2870,0.000696864
60-64,1980,Male Maori,93.9,0,224.03,2,2130,0.000938967
65-69,1980,Male Maori,125,0,298.24,2,1600,0.00125
70-74,1980,Male Maori,0,0,0,0,870,0
75-79,1980,Male Maori,0,0,0,0,490,0
80+,1980,Male Maori,333.33,0,986.67,1,300,0.003333333
Total,1981,Male Maori,15.89,5.16,26.63,10,140200,7.13e-05
00-04,1981,Male Maori,0,0,0,0,17510,0
05-09,1981,Male Maori,0,0,0,0,18820,0
10-14,1981,Male Maori,0,0,0,0,19730,0
15-19,1981,Male Maori,0,0,0,0,18760,0
20-24,1981,Male Maori,0,0,0,0,14560,0
25-29,1981,Male Maori,0,0,0,0,10780,0
30-34,1981,Male Maori,11.33,0,33.52,1,8830,0.00011325
35-39,1981,Male Maori,29.63,0,70.69,2,6750,0.000296296
40-44,1981,Male Maori,15.38,0,45.54,1,6500,0.000153846
45-49,1981,Male Maori,0,0,0,0,5380,0
50-54,1981,Male Maori,0,0,0,0,4260,0
55-59,1981,Male Maori,99.67,0,212.45,3,3010,0.000996678
60-64,1981,Male Maori,47.85,0,141.63,1,2090,0.000478469
65-69,1981,Male Maori,0,0,0,0,1520,0
70-74,1981,Male Maori,106.38,0,314.89,1,940,0.00106383
75-79,1981,Male Maori,212.77,0,629.79,1,470,0.00212766
80+,1981,Male Maori,0,0,0,0,280,0
Total,1982,Male Maori,16.08,4.95,27.22,9,141800,6.35e-05
00-04,1982,Male Maori,0,0,0,0,17450,0
05-09,1982,Male Maori,0,0,0,0,18240,0
10-14,1982,Male Maori,0,0,0,0,19740,0
15-19,1982,Male Maori,0,0,0,0,18760,0
20-24,1982,Male Maori,0,0,0,0,15300,0
25-29,1982,Male Maori,0,0,0,0,11080,0
30-34,1982,Male Maori,11,0,32.56,1,9090,0.000110011
35-39,1982,Male Maori,0,0,0,0,7050,0
40-44,1982,Male Maori,0,0,0,0,6620,0
45-49,1982,Male Maori,0,0,0,0,5520,0
50-54,1982,Male Maori,22.68,0,67.12,1,4410,0.000226757
55-59,1982,Male Maori,31.55,0,93.38,1,3170,0.000315457
60-64,1982,Male Maori,93.46,0,222.98,2,2140,0.000934579
65-69,1982,Male Maori,198.68,0,423.5,3,1510,0.001986755
70-74,1982,Male Maori,0,0,0,0,990,0
75-79,1982,Male Maori,212.77,0,629.79,1,470,0.00212766
80+,1982,Male Maori,0,0,0,0,280,0
Total,1983,Male Maori,20.16,4.75,35.58,11,143500,7.67e-05
00-04,1983,Male Maori,0,0,0,0,17230,0
05-09,1983,Male Maori,0,0,0,0,17780,0
10-14,1983,Male Maori,0,0,0,0,19740,0
15-19,1983,Male Maori,0,0,0,0,18720,0
20-24,1983,Male Maori,0,0,0,0,16040,0
25-29,1983,Male Maori,0,0,0,0,11520,0
30-34,1983,Male Maori,10.74,0,31.79,1,9310,0.000107411
35-39,1983,Male Maori,27.4,0,65.37,2,7300,0.000273973
40-44,1983,Male Maori,14.71,0,43.53,1,6800,0.000147059
45-49,1983,Male Maori,17.89,0,52.95,1,5590,0.000178891
50-54,1983,Male Maori,43.96,0,104.88,2,4550,0.00043956
55-59,1983,Male Maori,0,0,0,0,3380,0
60-64,1983,Male Maori,45.45,0,134.55,1,2200,0.000454545
65-69,1983,Male Maori,0,0,0,0,1520,0
70-74,1983,Male Maori,94.34,0,279.25,1,1060,0.000943396
75-79,1983,Male Maori,200,0,592,1,500,0.002
80+,1983,Male Maori,400,0,1184,1,250,0.004
Total,1984,Male Maori,22.08,5.84,38.33,10,145300,6.88e-05
00-04,1984,Male Maori,0,0,0,0,17000,0
05-09,1984,Male Maori,0,0,0,0,17570,0
10-14,1984,Male Maori,0,0,0,0,19470,0
15-19,1984,Male Maori,0,0,0,0,18890,0
20-24,1984,Male Maori,0,0,0,0,16420,0
25-29,1984,Male Maori,0,0,0,0,12240,0
30-34,1984,Male Maori,0,0,0,0,9430,0
35-39,1984,Male Maori,39.32,0,83.81,3,7630,0.000393185
40-44,1984,Male Maori,0,0,0,0,6800,0
45-49,1984,Male Maori,0,0,0,0,5920,0
50-54,1984,Male Maori,0,0,0,0,4540,0
55-59,1984,Male Maori,0,0,0,0,3600,0
60-64,1984,Male Maori,0,0,0,0,2240,0
65-69,1984,Male Maori,188.68,0,402.19,3,1590,0.001886792
70-74,1984,Male Maori,91.74,0,271.56,1,1090,0.000917431
75-79,1984,Male Maori,377.36,0,900.35,2,530,0.003773585
80+,1984,Male Maori,384.62,0,1138.46,1,260,0.003846154
Total,1985,Male Maori,30.25,12.39,48.11,16,146900,0.000108918
00-04,1985,Male Maori,0,0,0,0,16690,0
05-09,1985,Male Maori,0,0,0,0,17520,0
10-14,1985,Male Maori,0,0,0,0,19050,0
15-19,1985,Male Maori,0,0,0,0,19180,0
20-24,1985,Male Maori,0,0,0,0,16730,0
25-29,1985,Male Maori,0,0,0,0,12700,0
30-34,1985,Male Maori,0,0,0,0,9740,0
35-39,1985,Male Maori,0,0,0,0,8000,0
40-44,1985,Male Maori,30.72,0,73.3,2,6510,0.00030722
45-49,1985,Male Maori,16.16,0,47.82,1,6190,0.000161551
50-54,1985,Male Maori,20.79,0,61.54,1,4810,0.0002079
55-59,1985,Male Maori,77.32,0,164.81,3,3880,0.000773196
60-64,1985,Male Maori,128.21,0,273.28,3,2340,0.001282051
65-69,1985,Male Maori,192.31,0,409.92,3,1560,0.001923077
70-74,1985,Male Maori,85.47,0,252.99,1,1170,0.000854701
